image,image_path,sequence,image_number,emotion
S100_006_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S100/006/S100_006_00000009.png,S100_006,9,5
S100_006_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S100/006/S100_006_00000007.png,S100_006,7,5
S100_006_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S100/006/S100_006_00000013.png,S100_006,13,5
S100_006_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S100/006/S100_006_00000012.png,S100_006,12,5
S100_006_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S100/006/S100_006_00000006.png,S100_006,6,5
S100_006_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S100/006/S100_006_00000010.png,S100_006,10,5
S100_006_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S100/006/S100_006_00000004.png,S100_006,4,0
S100_006_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S100/006/S100_006_00000005.png,S100_006,5,5
S100_006_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S100/006/S100_006_00000011.png,S100_006,11,5
S100_006_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S100/006/S100_006_00000015.png,S100_006,15,5
S100_006_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S100/006/S100_006_00000001.png,S100_006,1,0
S100_006_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S100/006/S100_006_00000014.png,S100_006,14,5
S100_006_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S100/006/S100_006_00000002.png,S100_006,2,0
S100_006_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S100/006/S100_006_00000016.png,S100_006,16,5
S100_006_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S100/006/S100_006_00000003.png,S100_006,3,0
S100_005_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000006.png,S100_005,6,1
S100_005_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000012.png,S100_005,12,1
S100_005_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000013.png,S100_005,13,1
S100_005_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000007.png,S100_005,7,1
S100_005_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000011.png,S100_005,11,1
S100_005_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000005.png,S100_005,5,1
S100_005_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000004.png,S100_005,4,0
S100_005_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000010.png,S100_005,10,1
S100_005_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000014.png,S100_005,14,1
S100_005_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000001.png,S100_005,1,0
S100_005_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000015.png,S100_005,15,1
S100_005_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000003.png,S100_005,3,0
S100_005_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000017.png,S100_005,17,1
S100_005_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000016.png,S100_005,16,1
S100_005_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000002.png,S100_005,2,0
S100_005_00000018.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000018.png,S100_005,18,1
S100_005_00000019.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000019.png,S100_005,19,1
S100_005_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000009.png,S100_005,9,1
S100_005_00000021.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000021.png,S100_005,21,1
S100_005_00000020.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000020.png,S100_005,20,1
S100_005_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000008.png,S100_005,8,1
S100_005_00000022.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000022.png,S100_005,22,1
S100_005_00000023.png,../01_raw_data/CK+/cohn-kanade-images/S100/005/S100_005_00000023.png,S100_005,23,1
S100_002_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S100/002/S100_002_00000006.png,S100_002,6,7
S100_002_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S100/002/S100_002_00000012.png,S100_002,12,7
S100_002_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S100/002/S100_002_00000013.png,S100_002,13,7
S100_002_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S100/002/S100_002_00000007.png,S100_002,7,7
S100_002_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S100/002/S100_002_00000011.png,S100_002,11,7
S100_002_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S100/002/S100_002_00000005.png,S100_002,5,7
S100_002_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S100/002/S100_002_00000004.png,S100_002,4,0
S100_002_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S100/002/S100_002_00000010.png,S100_002,10,7
S100_002_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S100/002/S100_002_00000014.png,S100_002,14,7
S100_002_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S100/002/S100_002_00000001.png,S100_002,1,0
S100_002_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S100/002/S100_002_00000015.png,S100_002,15,7
S100_002_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S100/002/S100_002_00000003.png,S100_002,3,0
S100_002_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S100/002/S100_002_00000002.png,S100_002,2,0
S100_002_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S100/002/S100_002_00000009.png,S100_002,9,7
S100_002_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S100/002/S100_002_00000008.png,S100_002,8,7
S154_002_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S154/002/S154_002_00000001.png,S154_002,1,0
S154_002_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S154/002/S154_002_00000002.png,S154_002,2,0
S154_002_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S154/002/S154_002_00000003.png,S154_002,3,0
S154_002_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S154/002/S154_002_00000007.png,S154_002,7,2
S154_002_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S154/002/S154_002_00000013.png,S154_002,13,2
S154_002_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S154/002/S154_002_00000012.png,S154_002,12,2
S154_002_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S154/002/S154_002_00000006.png,S154_002,6,2
S154_002_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S154/002/S154_002_00000010.png,S154_002,10,2
S154_002_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S154/002/S154_002_00000004.png,S154_002,4,0
S154_002_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S154/002/S154_002_00000005.png,S154_002,5,2
S154_002_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S154/002/S154_002_00000011.png,S154_002,11,2
S154_002_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S154/002/S154_002_00000008.png,S154_002,8,2
S154_002_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S154/002/S154_002_00000009.png,S154_002,9,2
S501_001_00000063.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000063.png,S501_001,63,1
S501_001_00000062.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000062.png,S501_001,62,1
S501_001_00000048.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000048.png,S501_001,48,1
S501_001_00000060.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000060.png,S501_001,60,1
S501_001_00000061.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000061.png,S501_001,61,1
S501_001_00000049.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000049.png,S501_001,49,1
S501_001_00000065.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000065.png,S501_001,65,1
S501_001_00000059.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000059.png,S501_001,59,1
S501_001_00000058.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000058.png,S501_001,58,1
S501_001_00000064.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000064.png,S501_001,64,1
S501_001_00000066.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000066.png,S501_001,66,1
S501_001_00000067.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000067.png,S501_001,67,1
S501_001_00000028.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000028.png,S501_001,28,1
S501_001_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000014.png,S501_001,14,1
S501_001_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000015.png,S501_001,15,1
S501_001_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000001.png,S501_001,1,0
S501_001_00000029.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000029.png,S501_001,29,1
S501_001_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000017.png,S501_001,17,1
S501_001_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000003.png,S501_001,3,0
S501_001_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000002.png,S501_001,2,0
S501_001_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000016.png,S501_001,16,1
S501_001_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000012.png,S501_001,12,1
S501_001_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000006.png,S501_001,6,1
S501_001_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000007.png,S501_001,7,1
S501_001_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000013.png,S501_001,13,1
S501_001_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000005.png,S501_001,5,1
S501_001_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000011.png,S501_001,11,1
S501_001_00000039.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000039.png,S501_001,39,1
S501_001_00000038.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000038.png,S501_001,38,1
S501_001_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000010.png,S501_001,10,1
S501_001_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000004.png,S501_001,4,0
S501_001_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000009.png,S501_001,9,1
S501_001_00000021.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000021.png,S501_001,21,1
S501_001_00000035.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000035.png,S501_001,35,1
S501_001_00000034.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000034.png,S501_001,34,1
S501_001_00000020.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000020.png,S501_001,20,1
S501_001_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000008.png,S501_001,8,1
S501_001_00000036.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000036.png,S501_001,36,1
S501_001_00000022.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000022.png,S501_001,22,1
S501_001_00000023.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000023.png,S501_001,23,1
S501_001_00000037.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000037.png,S501_001,37,1
S501_001_00000033.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000033.png,S501_001,33,1
S501_001_00000027.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000027.png,S501_001,27,1
S501_001_00000026.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000026.png,S501_001,26,1
S501_001_00000032.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000032.png,S501_001,32,1
S501_001_00000024.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000024.png,S501_001,24,1
S501_001_00000030.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000030.png,S501_001,30,1
S501_001_00000018.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000018.png,S501_001,18,1
S501_001_00000019.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000019.png,S501_001,19,1
S501_001_00000031.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000031.png,S501_001,31,1
S501_001_00000025.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000025.png,S501_001,25,1
S501_001_00000042.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000042.png,S501_001,42,1
S501_001_00000056.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000056.png,S501_001,56,1
S501_001_00000057.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000057.png,S501_001,57,1
S501_001_00000043.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000043.png,S501_001,43,1
S501_001_00000055.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000055.png,S501_001,55,1
S501_001_00000041.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000041.png,S501_001,41,1
S501_001_00000040.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000040.png,S501_001,40,1
S501_001_00000054.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000054.png,S501_001,54,1
S501_001_00000050.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000050.png,S501_001,50,1
S501_001_00000044.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000044.png,S501_001,44,1
S501_001_00000045.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000045.png,S501_001,45,1
S501_001_00000051.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000051.png,S501_001,51,1
S501_001_00000047.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000047.png,S501_001,47,1
S501_001_00000053.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000053.png,S501_001,53,1
S501_001_00000052.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000052.png,S501_001,52,1
S501_001_00000046.png,../01_raw_data/CK+/cohn-kanade-images/S501/001/S501_001_00000046.png,S501_001,46,1
S501_006_00000028.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000028.png,S501_006,28,6
S501_006_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000014.png,S501_006,14,6
S501_006_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000015.png,S501_006,15,6
S501_006_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000001.png,S501_006,1,0
S501_006_00000029.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000029.png,S501_006,29,6
S501_006_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000017.png,S501_006,17,6
S501_006_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000003.png,S501_006,3,0
S501_006_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000002.png,S501_006,2,0
S501_006_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000016.png,S501_006,16,6
S501_006_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000012.png,S501_006,12,6
S501_006_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000006.png,S501_006,6,6
S501_006_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000007.png,S501_006,7,6
S501_006_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000013.png,S501_006,13,6
S501_006_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000005.png,S501_006,5,6
S501_006_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000011.png,S501_006,11,6
S501_006_00000039.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000039.png,S501_006,39,6
S501_006_00000038.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000038.png,S501_006,38,6
S501_006_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000010.png,S501_006,10,6
S501_006_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000004.png,S501_006,4,0
S501_006_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000009.png,S501_006,9,6
S501_006_00000021.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000021.png,S501_006,21,6
S501_006_00000035.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000035.png,S501_006,35,6
S501_006_00000034.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000034.png,S501_006,34,6
S501_006_00000020.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000020.png,S501_006,20,6
S501_006_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000008.png,S501_006,8,6
S501_006_00000036.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000036.png,S501_006,36,6
S501_006_00000022.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000022.png,S501_006,22,6
S501_006_00000023.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000023.png,S501_006,23,6
S501_006_00000037.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000037.png,S501_006,37,6
S501_006_00000033.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000033.png,S501_006,33,6
S501_006_00000027.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000027.png,S501_006,27,6
S501_006_00000026.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000026.png,S501_006,26,6
S501_006_00000032.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000032.png,S501_006,32,6
S501_006_00000024.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000024.png,S501_006,24,6
S501_006_00000030.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000030.png,S501_006,30,6
S501_006_00000018.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000018.png,S501_006,18,6
S501_006_00000019.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000019.png,S501_006,19,6
S501_006_00000031.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000031.png,S501_006,31,6
S501_006_00000025.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000025.png,S501_006,25,6
S501_006_00000041.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000041.png,S501_006,41,6
S501_006_00000040.png,../01_raw_data/CK+/cohn-kanade-images/S501/006/S501_006_00000040.png,S501_006,40,6
S501_004_00000050.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000050.png,S501_004,50,4
S501_004_00000044.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000044.png,S501_004,44,4
S501_004_00000045.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000045.png,S501_004,45,4
S501_004_00000051.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000051.png,S501_004,51,4
S501_004_00000047.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000047.png,S501_004,47,4
S501_004_00000053.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000053.png,S501_004,53,4
S501_004_00000052.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000052.png,S501_004,52,4
S501_004_00000046.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000046.png,S501_004,46,4
S501_004_00000042.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000042.png,S501_004,42,4
S501_004_00000056.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000056.png,S501_004,56,4
S501_004_00000043.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000043.png,S501_004,43,4
S501_004_00000055.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000055.png,S501_004,55,4
S501_004_00000041.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000041.png,S501_004,41,4
S501_004_00000040.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000040.png,S501_004,40,4
S501_004_00000054.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000054.png,S501_004,54,4
S501_004_00000033.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000033.png,S501_004,33,4
S501_004_00000027.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000027.png,S501_004,27,4
S501_004_00000026.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000026.png,S501_004,26,4
S501_004_00000032.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000032.png,S501_004,32,4
S501_004_00000024.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000024.png,S501_004,24,4
S501_004_00000030.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000030.png,S501_004,30,4
S501_004_00000018.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000018.png,S501_004,18,4
S501_004_00000019.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000019.png,S501_004,19,4
S501_004_00000031.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000031.png,S501_004,31,4
S501_004_00000025.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000025.png,S501_004,25,4
S501_004_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000009.png,S501_004,9,4
S501_004_00000021.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000021.png,S501_004,21,4
S501_004_00000035.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000035.png,S501_004,35,4
S501_004_00000034.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000034.png,S501_004,34,4
S501_004_00000020.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000020.png,S501_004,20,4
S501_004_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000008.png,S501_004,8,4
S501_004_00000036.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000036.png,S501_004,36,4
S501_004_00000022.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000022.png,S501_004,22,4
S501_004_00000023.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000023.png,S501_004,23,4
S501_004_00000037.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000037.png,S501_004,37,4
S501_004_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000012.png,S501_004,12,4
S501_004_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000006.png,S501_004,6,4
S501_004_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000007.png,S501_004,7,4
S501_004_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000013.png,S501_004,13,4
S501_004_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000005.png,S501_004,5,4
S501_004_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000011.png,S501_004,11,4
S501_004_00000039.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000039.png,S501_004,39,4
S501_004_00000038.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000038.png,S501_004,38,4
S501_004_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000010.png,S501_004,10,4
S501_004_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000004.png,S501_004,4,0
S501_004_00000028.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000028.png,S501_004,28,4
S501_004_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000014.png,S501_004,14,4
S501_004_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000015.png,S501_004,15,4
S501_004_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000001.png,S501_004,1,0
S501_004_00000029.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000029.png,S501_004,29,4
S501_004_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000017.png,S501_004,17,4
S501_004_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000003.png,S501_004,3,0
S501_004_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000002.png,S501_004,2,0
S501_004_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000016.png,S501_004,16,4
S501_004_00000048.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000048.png,S501_004,48,4
S501_004_00000049.png,../01_raw_data/CK+/cohn-kanade-images/S501/004/S501_004_00000049.png,S501_004,49,4
S506_001_00000040.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000040.png,S506_001,40,1
S506_001_00000032.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000032.png,S506_001,32,1
S506_001_00000026.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000026.png,S506_001,26,1
S506_001_00000027.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000027.png,S506_001,27,1
S506_001_00000033.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000033.png,S506_001,33,1
S506_001_00000019.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000019.png,S506_001,19,1
S506_001_00000025.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000025.png,S506_001,25,1
S506_001_00000031.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000031.png,S506_001,31,1
S506_001_00000030.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000030.png,S506_001,30,1
S506_001_00000024.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000024.png,S506_001,24,1
S506_001_00000018.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000018.png,S506_001,18,1
